"","Chr","seq_names","pos_rgenome","pos_seq","pos_align","width_align","chr_align","aligned","seq_number","SMR","species"
"178","ZF_NC_007112.7","ZF_NC_007112.7_59356990:59358182",59357509,-427,132179268,189,"NC_000010.11",FALSE,"seq_034","SMR_027","ZF"
"179","ZF_NC_007112.7","ZF_NC_007112.7_59356990:59358182",59357537,-399,132179296,189,"NC_000010.11",FALSE,"seq_034","SMR_027","ZF"
"180","ZF_NC_007112.7","ZF_NC_007112.7_59356990:59358182",59357553,-383,132179312,189,"NC_000010.11",FALSE,"seq_034","SMR_027","ZF"
"181","ZF_NC_007112.7","ZF_NC_007112.7_59356990:59358182",59357635,-301,132179394,189,"NC_000010.11",FALSE,"seq_034","SMR_027","ZF"
"182","ZF_NC_007112.7","ZF_NC_007112.7_59356990:59358182",59357682,-254,132179441,189,"NC_000010.11",FALSE,"seq_034","SMR_027","ZF"
"183","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076383,-566,132178893,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"184","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076386,-563,132178896,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"185","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076390,-559,132178900,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"186","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076394,-555,132178904,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"187","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076412,-537,132178922,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"188","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076485,-464,132178995,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"189","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076488,-461,132178998,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"190","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076493,-456,132179003,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"191","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076538,-411,132179048,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"192","ZF_NC_007117.7","ZF_NC_007117.7_58075883:58077055",58076555,-394,132179065,97,"NC_000010.11",FALSE,"seq_035","SMR_027","ZF"
"193","ZF_NC_007118.7","ZF_NC_007118.7_41525411:41526483",41525911,-355,132179450,124,"NC_000010.11",FALSE,"seq_036","SMR_027","ZF"
"194","ZF_NC_007118.7","ZF_NC_007118.7_41525411:41526483",41525979,-287,132179518,124,"NC_000010.11",FALSE,"seq_036","SMR_027","ZF"
"195","ZF_NC_007118.7","ZF_NC_007118.7_41525411:41526483",41525983,-283,132179522,124,"NC_000010.11",FALSE,"seq_036","SMR_027","ZF"
"196","ZF_NC_007118.7","ZF_NC_007118.7_14023495:14024549",14023995,-462,132179183,99,"NC_000010.11",FALSE,"seq_037","SMR_027","ZF"
"197","ZF_NC_007118.7","ZF_NC_007118.7_14023495:14024549",14024049,-408,132179237,99,"NC_000010.11",FALSE,"seq_037","SMR_027","ZF"
"198","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",30914,-380,132179264,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"199","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",30922,-372,132179272,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"200","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",30981,-313,132179331,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"201","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31899,605,132180249,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"202","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31905,611,132180255,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"203","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31938,644,132180288,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"204","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31950,656,132180300,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"205","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31956,662,132180306,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"206","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31959,665,132180309,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"207","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31993,699,132180343,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"208","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",31997,703,132180347,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"209","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32001,707,132180351,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"210","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32011,717,132180361,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"211","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32013,719,132180363,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"212","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32015,721,132180365,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"213","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32032,738,132180382,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"214","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32035,741,132180385,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"215","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32048,754,132180398,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"216","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32087,793,132180437,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"217","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32110,816,132180460,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"218","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32114,820,132180464,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"219","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32128,834,132180478,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"220","ZF_NC_007120.7","ZF_NC_007120.7_30414:32634",32134,840,132180484,352,"NC_000010.11",FALSE,"seq_038","SMR_027","ZF"
"221","ZF_NC_007121.7","ZF_NC_007121.7_991625:992655",992125,193,132180503,124,"NC_000010.11",FALSE,"seq_039","SMR_027","ZF"
"222","ZF_NC_007121.7","ZF_NC_007121.7_991625:992655",992128,196,132180506,124,"NC_000010.11",FALSE,"seq_039","SMR_027","ZF"
"223","ZF_NC_007121.7","ZF_NC_007121.7_991625:992655",992139,207,132180517,124,"NC_000010.11",FALSE,"seq_039","SMR_027","ZF"
"224","ZF_NC_007121.7","ZF_NC_007121.7_991625:992655",992150,218,132180528,124,"NC_000010.11",FALSE,"seq_039","SMR_027","ZF"
"225","ZF_NC_007121.7","ZF_NC_007121.7_991625:992655",992155,223,132180533,124,"NC_000010.11",FALSE,"seq_039","SMR_027","ZF"
"226","ZF_NC_007122.7","ZF_NC_007122.7_19734:20786",20234,388,132180864,271,"NC_000010.11",FALSE,"seq_040","SMR_027","ZF"
"227","ZF_NC_007122.7","ZF_NC_007122.7_19734:20786",20253,407,132180883,271,"NC_000010.11",FALSE,"seq_040","SMR_027","ZF"
"228","ZF_NC_007122.7","ZF_NC_007122.7_19734:20786",20286,440,132180916,271,"NC_000010.11",FALSE,"seq_040","SMR_027","ZF"
"229","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003220,497,132181053,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"230","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003299,576,132181132,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"231","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003313,590,132181146,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"232","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003369,646,132181202,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"233","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003387,664,132181220,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"234","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003395,672,132181228,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"235","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003442,719,132181275,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"236","ZF_NC_007123.7","ZF_NC_007123.7_49002720:49003947",49003447,724,132181280,167,"NC_000010.11",FALSE,"seq_041","SMR_027","ZF"
"237","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981771,-778,132178470,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"238","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981778,-771,132178477,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"239","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981794,-755,132178493,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"240","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981799,-750,132178498,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"241","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981801,-748,132178500,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"242","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981804,-745,132178503,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"243","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981815,-734,132178514,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"244","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981847,-702,132178546,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"245","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981866,-683,132178565,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"246","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981878,-671,132178577,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"247","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981888,-661,132178587,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"248","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981896,-653,132178595,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"249","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981899,-650,132178598,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"250","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51981905,-644,132178604,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"251","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51982503,-46,132179202,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"252","ZF_NC_007124.7","ZF_NC_007124.7_51981271:51983007",51982507,-42,132179206,126,"NC_000010.11",FALSE,"seq_042","SMR_027","ZF"
"253","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55922,465,132180958,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"254","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55931,474,132180967,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"255","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55952,495,132180988,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"256","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55955,498,132180991,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"257","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55977,520,132181013,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"258","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55985,528,132181021,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"259","ZF_NC_007125.7","ZF_NC_007125.7_55422:56490",55990,533,132181026,145,"NC_000010.11",FALSE,"seq_043","SMR_027","ZF"
"260","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802415,311,132180709,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"261","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802420,316,132180714,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"262","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802446,342,132180740,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"263","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802457,353,132180751,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"264","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802459,355,132180753,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"265","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802499,395,132180793,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"266","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802541,437,132180835,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"267","ZF_NC_007126.7","ZF_NC_007126.7_25801915:25803068",25802568,464,132180862,140,"NC_000010.11",FALSE,"seq_044","SMR_027","ZF"
"268","ZF_NC_007126.7","ZF_NC_007126.7_47294585:47295590",47295085,458,132180946,254,"NC_000010.11",FALSE,"seq_045","SMR_027","ZF"
"269","ZF_NC_007126.7","ZF_NC_007126.7_47294585:47295590",47295090,463,132180951,254,"NC_000010.11",FALSE,"seq_045","SMR_027","ZF"
"270","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53112989,-180,132179664,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"271","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53112992,-177,132179667,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"272","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53112999,-170,132179674,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"273","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53113004,-165,132179679,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"274","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53113018,-151,132179693,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"275","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53113050,-119,132179725,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"276","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53114049,880,132180724,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"277","ZF_NC_007128.7","ZF_NC_007128.7_53112489:53114739",53114239,1070,132180914,220,"NC_000010.11",FALSE,"seq_046","SMR_027","ZF"
"278","ZF_NC_007129.7","ZF_NC_007129.7_45034027:45035078",45034527,-372,132179325,109,"NC_000010.11",FALSE,"seq_047","SMR_027","ZF"
"279","ZF_NC_007129.7","ZF_NC_007129.7_45034027:45035078",45034533,-366,132179331,109,"NC_000010.11",FALSE,"seq_047","SMR_027","ZF"
"280","ZF_NC_007129.7","ZF_NC_007129.7_45034027:45035078",45034578,-321,132179376,109,"NC_000010.11",FALSE,"seq_047","SMR_027","ZF"
"281","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065764,-863,132178298,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"282","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065785,-842,132178319,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"283","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065787,-840,132178321,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"284","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065802,-825,132178336,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"285","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065809,-818,132178343,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"286","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48065814,-813,132178348,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"287","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48066103,-524,132178637,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"288","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48066126,-501,132178660,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"289","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48066130,-497,132178664,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"290","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48066970,343,132179504,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"291","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48067040,413,132179574,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"292","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48067052,425,132179586,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"293","ZF_NC_007130.7","ZF_NC_007130.7_48065264:48067580",48067080,453,132179614,322,"NC_000010.11",FALSE,"seq_048","SMR_027","ZF"
"294","ZF_NC_007131.7","ZF_NC_007131.7_49257683:49258729",49258183,-240,132179596,208,"NC_000010.11",FALSE,"seq_049","SMR_027","ZF"
"295","ZF_NC_007131.7","ZF_NC_007131.7_49257683:49258729",49258206,-217,132179619,208,"NC_000010.11",FALSE,"seq_049","SMR_027","ZF"
"296","ZF_NC_007131.7","ZF_NC_007131.7_49257683:49258729",49258229,-194,132179642,208,"NC_000010.11",FALSE,"seq_049","SMR_027","ZF"
"297","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498444,476,132180976,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"298","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498465,497,132180997,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"299","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498471,503,132181003,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"300","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498480,512,132181012,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"301","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498488,520,132181020,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"302","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498493,525,132181025,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"303","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498523,555,132181055,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"304","ZF_NC_007134.7","ZF_NC_007134.7_45497944:45499032",45498532,564,132181064,260,"NC_000010.11",FALSE,"seq_050","SMR_027","ZF"
"305","ZF_NC_007135.7","ZF_NC_007135.7_41659000:41660000",41659500,-78,132179882,245,"NC_000010.11",FALSE,"seq_051","SMR_027","ZF"
"306","ZF_NC_007136.7","ZF_NC_007136.7_36471702:36472702",36472202,498,132181101,117,"NC_000010.11",FALSE,"seq_052","SMR_027","ZF"
"307","ZF_NC_007126.7","ZF_NC_007126.7_1857393:1858421",1857893,-298,113929626,63,"NC_000006.12",FALSE,"seq_053","SMR_011","ZF"
"308","ZF_NC_007126.7","ZF_NC_007126.7_1857393:1858421",1857898,-293,113929631,63,"NC_000006.12",FALSE,"seq_053","SMR_011","ZF"
"309","ZF_NC_007126.7","ZF_NC_007126.7_1857393:1858421",1857911,-280,113929644,63,"NC_000006.12",FALSE,"seq_053","SMR_011","ZF"
"310","ZF_NC_007126.7","ZF_NC_007126.7_1857393:1858421",1857916,-275,113929649,63,"NC_000006.12",FALSE,"seq_053","SMR_011","ZF"
"311","ZF_NC_007126.7","ZF_NC_007126.7_1857393:1858421",1857921,-270,113929654,63,"NC_000006.12",FALSE,"seq_053","SMR_011","ZF"
"312","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463427,-208,166954260,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"313","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463448,-187,166954281,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"314","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463451,-184,166954284,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"315","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463453,-182,166954286,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"316","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463472,-163,166954305,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"317","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463476,-159,166954309,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"318","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463490,-145,166954323,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"319","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463493,-142,166954326,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"320","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463508,-127,166954341,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"321","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463511,-124,166954344,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"322","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463514,-121,166954347,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"323","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463517,-118,166954350,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"324","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463522,-113,166954355,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"325","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463525,-110,166954358,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"326","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463527,-108,166954360,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"327","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463562,-73,166954395,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"328","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463571,-64,166954404,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"329","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463577,-58,166954410,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"330","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463586,-49,166954419,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"331","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463588,-47,166954421,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"332","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463610,-25,166954443,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"333","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463628,-7,166954461,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"334","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463632,-3,166954465,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"335","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463640,5,166954473,106,"NC_000006.12",TRUE,"seq_054","SMR_010","ZF"
"336","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463642,7,166954475,106,"NC_000006.12",TRUE,"seq_054","SMR_010","ZF"
"337","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45463653,18,166954486,106,"NC_000006.12",TRUE,"seq_054","SMR_010","ZF"
"338","ZF_NC_007122.7","ZF_NC_007122.7_45462927:45465034",45464534,899,166955367,106,"NC_000006.12",FALSE,"seq_054","SMR_010","ZF"
"339","ZF_NC_007134.7","ZF_NC_007134.7_44461247:44462301",44461747,140,166954964,77,"NC_000006.12",FALSE,"seq_055","SMR_010","ZF"
"340","ZF_NC_007134.7","ZF_NC_007134.7_44461247:44462301",44461793,186,166955010,77,"NC_000006.12",FALSE,"seq_055","SMR_010","ZF"
"341","ZF_NC_007134.7","ZF_NC_007134.7_44461247:44462301",44461801,194,166955018,77,"NC_000006.12",FALSE,"seq_055","SMR_010","ZF"
"342","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105001,-714,166953248,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"343","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105019,-696,166953266,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"344","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105067,-648,166953314,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"345","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105073,-642,166953320,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"346","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105099,-616,166953346,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"347","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105156,-559,166953403,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"348","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105168,-547,166953415,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"349","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105178,-537,166953425,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"350","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105197,-518,166953444,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"351","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105212,-503,166953459,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"352","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105224,-491,166953471,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"353","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105230,-485,166953477,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"354","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105235,-480,166953482,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
"355","ZF_NC_007135.7","ZF_NC_007135.7_42104501:42106022",42105246,-469,166953493,119,"NC_000006.12",FALSE,"seq_056","SMR_010","ZF"
