"","Chr","seq_names","pos_rgenome","pos_seq","pos_align","width_align","chr_align","aligned","seq_number","SMR","species"
"201","EH_Chr12","EH_Chr12_15858498:15859602",15859018,-512,11245057,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"202","EH_Chr12","EH_Chr12_15858498:15859602",15859029,-501,11245068,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"203","EH_Chr12","EH_Chr12_15858498:15859602",15859032,-498,11245071,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"204","EH_Chr12","EH_Chr12_15858498:15859602",15859034,-496,11245073,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"205","EH_Chr12","EH_Chr12_15858498:15859602",15859044,-486,11245083,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"206","EH_Chr12","EH_Chr12_15858498:15859602",15859050,-480,11245089,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"207","EH_Chr12","EH_Chr12_15858498:15859602",15859053,-477,11245092,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"208","EH_Chr12","EH_Chr12_15858498:15859602",15859076,-454,11245115,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"209","EH_Chr12","EH_Chr12_15858498:15859602",15859089,-441,11245128,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"210","EH_Chr12","EH_Chr12_15858498:15859602",15859102,-428,11245141,62,"NC_000011.10",FALSE,"seq_016","SMR_028","EH"
"211","EH_Chr14","EH_Chr14_23078640:23079780",23079140,-395,11245374,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"212","EH_Chr14","EH_Chr14_23078640:23079780",23079178,-357,11245412,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"213","EH_Chr14","EH_Chr14_23078640:23079780",23079198,-337,11245432,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"214","EH_Chr14","EH_Chr14_23078640:23079780",23079202,-333,11245436,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"215","EH_Chr14","EH_Chr14_23078640:23079780",23079217,-318,11245451,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"216","EH_Chr14","EH_Chr14_23078640:23079780",23079280,-255,11245514,121,"NC_000011.10",FALSE,"seq_017","SMR_028","EH"
"217","EH_Chr18","EH_Chr18_27584037:27585124",27584537,-300,11245637,275,"NC_000011.10",FALSE,"seq_018","SMR_028","EH"
"218","EH_Chr18","EH_Chr18_27584037:27585124",27584545,-292,11245645,275,"NC_000011.10",FALSE,"seq_018","SMR_028","EH"
"219","EH_Chr18","EH_Chr18_27584037:27585124",27584601,-236,11245701,275,"NC_000011.10",FALSE,"seq_018","SMR_028","EH"
"220","EH_Chr18","EH_Chr18_27584037:27585124",27584606,-231,11245706,275,"NC_000011.10",FALSE,"seq_018","SMR_028","EH"
"221","EH_Chr18","EH_Chr18_27584037:27585124",27584624,-213,11245724,275,"NC_000011.10",FALSE,"seq_018","SMR_028","EH"
"222","EH_Chr3","EH_Chr3_43696286:43697463",43696786,-269,11245710,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"223","EH_Chr3","EH_Chr3_43696286:43697463",43696797,-258,11245721,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"224","EH_Chr3","EH_Chr3_43696286:43697463",43696809,-246,11245733,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"225","EH_Chr3","EH_Chr3_43696286:43697463",43696821,-234,11245745,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"226","EH_Chr3","EH_Chr3_43696286:43697463",43696838,-217,11245762,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"227","EH_Chr3","EH_Chr3_43696286:43697463",43696867,-188,11245791,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"228","EH_Chr3","EH_Chr3_43696286:43697463",43696906,-149,11245830,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"229","EH_Chr3","EH_Chr3_43696286:43697463",43696933,-122,11245857,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"230","EH_Chr3","EH_Chr3_43696286:43697463",43696942,-113,11245866,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"231","EH_Chr3","EH_Chr3_43696286:43697463",43696947,-108,11245871,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"232","EH_Chr3","EH_Chr3_43696286:43697463",43696954,-101,11245878,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"233","EH_Chr3","EH_Chr3_43696286:43697463",43696963,-92,11245887,359,"NC_000011.10",FALSE,"seq_019","SMR_028","EH"
"234","EH_Chr6","EH_Chr6_824284:825321",824784,-50,11246162,225,"NC_000011.10",FALSE,"seq_020","SMR_028","EH"
"235","EH_Chr6","EH_Chr6_824284:825321",824821,-13,11246199,225,"NC_000011.10",FALSE,"seq_020","SMR_028","EH"
"236","EH_Chr1","EH_Chr1_53942128:53943287",53942628,500,28561409,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"237","EH_Chr1","EH_Chr1_53942128:53943287",53942670,542,28561451,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"238","EH_Chr1","EH_Chr1_53942128:53943287",53942673,545,28561454,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"239","EH_Chr1","EH_Chr1_53942128:53943287",53942676,548,28561457,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"240","EH_Chr1","EH_Chr1_53942128:53943287",53942679,551,28561460,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"241","EH_Chr1","EH_Chr1_53942128:53943287",53942682,554,28561463,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"242","EH_Chr1","EH_Chr1_53942128:53943287",53942685,557,28561466,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"243","EH_Chr1","EH_Chr1_53942128:53943287",53942688,560,28561469,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"244","EH_Chr1","EH_Chr1_53942128:53943287",53942691,563,28561472,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"245","EH_Chr1","EH_Chr1_53942128:53943287",53942694,566,28561475,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"246","EH_Chr1","EH_Chr1_53942128:53943287",53942697,569,28561478,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"247","EH_Chr1","EH_Chr1_53942128:53943287",53942700,572,28561481,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"248","EH_Chr1","EH_Chr1_53942128:53943287",53942703,575,28561484,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"249","EH_Chr1","EH_Chr1_53942128:53943287",53942733,605,28561514,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"250","EH_Chr1","EH_Chr1_53942128:53943287",53942740,612,28561521,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"251","EH_Chr1","EH_Chr1_53942128:53943287",53942746,618,28561527,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"252","EH_Chr1","EH_Chr1_53942128:53943287",53942751,623,28561532,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"253","EH_Chr1","EH_Chr1_53942128:53943287",53942764,636,28561545,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"254","EH_Chr1","EH_Chr1_53942128:53943287",53942767,639,28561548,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"255","EH_Chr1","EH_Chr1_53942128:53943287",53942781,653,28561562,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"256","EH_Chr1","EH_Chr1_53942128:53943287",53942787,659,28561568,136,"NC_000007.14",FALSE,"seq_021","SMR_014","EH"
"257","EH_Chr9","EH_Chr9_5127466:5128600",5127966,261,28560952,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"258","EH_Chr9","EH_Chr9_5127466:5128600",5128018,313,28561004,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"259","EH_Chr9","EH_Chr9_5127466:5128600",5128034,329,28561020,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"260","EH_Chr9","EH_Chr9_5127466:5128600",5128066,361,28561052,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"261","EH_Chr9","EH_Chr9_5127466:5128600",5128073,368,28561059,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"262","EH_Chr9","EH_Chr9_5127466:5128600",5128079,374,28561065,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"263","EH_Chr9","EH_Chr9_5127466:5128600",5128097,392,28561083,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"264","EH_Chr9","EH_Chr9_5127466:5128600",5128100,395,28561086,115,"NC_000007.14",FALSE,"seq_022","SMR_014","EH"
"265","EH_Chr7","EH_Chr7_28674372:28675518",28674872,133,28531,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"266","EH_Chr7","EH_Chr7_28674372:28675518",28674886,147,28545,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"267","EH_Chr7","EH_Chr7_28674372:28675518",28674891,152,28550,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"268","EH_Chr7","EH_Chr7_28674372:28675518",28674990,251,28649,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"269","EH_Chr7","EH_Chr7_28674372:28675518",28675000,261,28659,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"270","EH_Chr7","EH_Chr7_28674372:28675518",28675002,263,28661,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"271","EH_Chr7","EH_Chr7_28674372:28675518",28675004,265,28663,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"272","EH_Chr7","EH_Chr7_28674372:28675518",28675008,269,28667,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"273","EH_Chr7","EH_Chr7_28674372:28675518",28675014,275,28673,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"274","EH_Chr7","EH_Chr7_28674372:28675518",28675018,279,28677,99,"NT_187573.1",FALSE,"seq_023","SMR_050","EH"
"275","EH_Chr1","EH_Chr1_1255163:1256394",1255663,-365,166954082,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"276","EH_Chr1","EH_Chr1_1255163:1256394",1255705,-323,166954124,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"277","EH_Chr1","EH_Chr1_1255163:1256394",1255730,-298,166954149,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"278","EH_Chr1","EH_Chr1_1255163:1256394",1255735,-293,166954154,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"279","EH_Chr1","EH_Chr1_1255163:1256394",1255742,-286,166954161,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"280","EH_Chr1","EH_Chr1_1255163:1256394",1255758,-270,166954177,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"281","EH_Chr1","EH_Chr1_1255163:1256394",1255770,-258,166954189,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"282","EH_Chr1","EH_Chr1_1255163:1256394",1255776,-252,166954195,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"283","EH_Chr1","EH_Chr1_1255163:1256394",1255783,-245,166954202,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"284","EH_Chr1","EH_Chr1_1255163:1256394",1255792,-236,166954211,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"285","EH_Chr1","EH_Chr1_1255163:1256394",1255798,-230,166954217,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"286","EH_Chr1","EH_Chr1_1255163:1256394",1255801,-227,166954220,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"287","EH_Chr1","EH_Chr1_1255163:1256394",1255803,-225,166954222,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"288","EH_Chr1","EH_Chr1_1255163:1256394",1255809,-219,166954228,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"289","EH_Chr1","EH_Chr1_1255163:1256394",1255812,-216,166954231,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"290","EH_Chr1","EH_Chr1_1255163:1256394",1255815,-213,166954234,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"291","EH_Chr1","EH_Chr1_1255163:1256394",1255818,-210,166954237,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"292","EH_Chr1","EH_Chr1_1255163:1256394",1255832,-196,166954251,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"293","EH_Chr1","EH_Chr1_1255163:1256394",1255848,-180,166954267,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"294","EH_Chr1","EH_Chr1_1255163:1256394",1255894,-134,166954313,98,"NC_000006.12",FALSE,"seq_024","SMR_010","EH"
"295","EH_Chr10","EH_Chr10_31349855:31350908",31350355,-349,166954011,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"296","EH_Chr10","EH_Chr10_31349855:31350908",31350358,-346,166954014,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"297","EH_Chr10","EH_Chr10_31349855:31350908",31350360,-344,166954016,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"298","EH_Chr10","EH_Chr10_31349855:31350908",31350384,-320,166954040,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"299","EH_Chr10","EH_Chr10_31349855:31350908",31350390,-314,166954046,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"300","EH_Chr10","EH_Chr10_31349855:31350908",31350408,-296,166954064,215,"NC_000006.12",FALSE,"seq_025","SMR_010","EH"
"301","EH_Chr14","EH_Chr14_29413186:29414345",29413686,-270,166954136,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"302","EH_Chr14","EH_Chr14_29413186:29414345",29413731,-225,166954181,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"303","EH_Chr14","EH_Chr14_29413186:29414345",29413790,-166,166954240,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"304","EH_Chr14","EH_Chr14_29413186:29414345",29413808,-148,166954258,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"305","EH_Chr14","EH_Chr14_29413186:29414345",29413815,-141,166954265,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"306","EH_Chr14","EH_Chr14_29413186:29414345",29413829,-127,166954279,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"307","EH_Chr14","EH_Chr14_29413186:29414345",29413831,-125,166954281,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"308","EH_Chr14","EH_Chr14_29413186:29414345",29413839,-117,166954289,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"309","EH_Chr14","EH_Chr14_29413186:29414345",29413845,-111,166954295,175,"NC_000006.12",FALSE,"seq_026","SMR_010","EH"
"310","EH_Chr18","EH_Chr18_17114158:17115417",17114658,-393,166953920,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"311","EH_Chr18","EH_Chr18_17114158:17115417",17114669,-382,166953931,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"312","EH_Chr18","EH_Chr18_17114158:17115417",17114683,-368,166953945,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"313","EH_Chr18","EH_Chr18_17114158:17115417",17114705,-346,166953967,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"314","EH_Chr18","EH_Chr18_17114158:17115417",17114743,-308,166954005,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"315","EH_Chr18","EH_Chr18_17114158:17115417",17114753,-298,166954015,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"316","EH_Chr18","EH_Chr18_17114158:17115417",17114778,-273,166954040,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"317","EH_Chr18","EH_Chr18_17114158:17115417",17114788,-263,166954050,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"318","EH_Chr18","EH_Chr18_17114158:17115417",17114809,-242,166954071,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"319","EH_Chr18","EH_Chr18_17114158:17115417",17114814,-237,166954076,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"320","EH_Chr18","EH_Chr18_17114158:17115417",17114817,-234,166954079,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"321","EH_Chr18","EH_Chr18_17114158:17115417",17114843,-208,166954105,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"322","EH_Chr18","EH_Chr18_17114158:17115417",17114849,-202,166954111,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"323","EH_Chr18","EH_Chr18_17114158:17115417",17114872,-179,166954134,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"324","EH_Chr18","EH_Chr18_17114158:17115417",17114878,-173,166954140,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"325","EH_Chr18","EH_Chr18_17114158:17115417",17114892,-159,166954154,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"326","EH_Chr18","EH_Chr18_17114158:17115417",17114895,-156,166954157,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"327","EH_Chr18","EH_Chr18_17114158:17115417",17114898,-153,166954160,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"328","EH_Chr18","EH_Chr18_17114158:17115417",17114917,-134,166954179,153,"NC_000006.12",FALSE,"seq_027","SMR_010","EH"
"329","EH_Chr2","EH_Chr2_40811289:40812469",40811789,475,166955626,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"330","EH_Chr2","EH_Chr2_40811289:40812469",40811792,478,166955629,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"331","EH_Chr2","EH_Chr2_40811289:40812469",40811810,496,166955647,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"332","EH_Chr2","EH_Chr2_40811289:40812469",40811814,500,166955651,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"333","EH_Chr2","EH_Chr2_40811289:40812469",40811816,502,166955653,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"334","EH_Chr2","EH_Chr2_40811289:40812469",40811827,513,166955664,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"335","EH_Chr2","EH_Chr2_40811289:40812469",40811830,516,166955667,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"336","EH_Chr2","EH_Chr2_40811289:40812469",40811838,524,166955675,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"337","EH_Chr2","EH_Chr2_40811289:40812469",40811841,527,166955678,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"338","EH_Chr2","EH_Chr2_40811289:40812469",40811843,529,166955680,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"339","EH_Chr2","EH_Chr2_40811289:40812469",40811847,533,166955684,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"340","EH_Chr2","EH_Chr2_40811289:40812469",40811850,536,166955687,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"341","EH_Chr2","EH_Chr2_40811289:40812469",40811853,539,166955690,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"342","EH_Chr2","EH_Chr2_40811289:40812469",40811855,541,166955692,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"343","EH_Chr2","EH_Chr2_40811289:40812469",40811859,545,166955696,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"344","EH_Chr2","EH_Chr2_40811289:40812469",40811879,565,166955716,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"345","EH_Chr2","EH_Chr2_40811289:40812469",40811882,568,166955719,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"346","EH_Chr2","EH_Chr2_40811289:40812469",40811891,577,166955728,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"347","EH_Chr2","EH_Chr2_40811289:40812469",40811896,582,166955733,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"348","EH_Chr2","EH_Chr2_40811289:40812469",40811917,603,166955754,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"349","EH_Chr2","EH_Chr2_40811289:40812469",40811921,607,166955758,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"350","EH_Chr2","EH_Chr2_40811289:40812469",40811924,610,166955761,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"351","EH_Chr2","EH_Chr2_40811289:40812469",40811940,626,166955777,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"352","EH_Chr2","EH_Chr2_40811289:40812469",40811943,629,166955780,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"353","EH_Chr2","EH_Chr2_40811289:40812469",40811957,643,166955794,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"354","EH_Chr2","EH_Chr2_40811289:40812469",40811969,655,166955806,253,"NC_000006.12",FALSE,"seq_028","SMR_010","EH"
"355","EH_Chr21","EH_Chr21_24930475:24931571",24930975,-218,166954242,251,"NC_000006.12",FALSE,"seq_029","SMR_010","EH"
"356","EH_Chr21","EH_Chr21_24930475:24931571",24931011,-182,166954278,251,"NC_000006.12",FALSE,"seq_029","SMR_010","EH"
"357","EH_Chr21","EH_Chr21_24930475:24931571",24931021,-172,166954288,251,"NC_000006.12",FALSE,"seq_029","SMR_010","EH"
"358","EH_Chr21","EH_Chr21_24930475:24931571",24931071,-122,166954338,251,"NC_000006.12",FALSE,"seq_029","SMR_010","EH"
"359","EH_Chr7","EH_Chr7_32970072:32971276",32970572,389,166955458,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"360","EH_Chr7","EH_Chr7_32970072:32971276",32970599,416,166955485,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"361","EH_Chr7","EH_Chr7_32970072:32971276",32970625,442,166955511,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"362","EH_Chr7","EH_Chr7_32970072:32971276",32970629,446,166955515,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"363","EH_Chr7","EH_Chr7_32970072:32971276",32970636,453,166955522,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"364","EH_Chr7","EH_Chr7_32970072:32971276",32970640,457,166955526,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"365","EH_Chr7","EH_Chr7_32970072:32971276",32970643,460,166955529,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"366","EH_Chr7","EH_Chr7_32970072:32971276",32970670,487,166955556,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"367","EH_Chr7","EH_Chr7_32970072:32971276",32970727,544,166955613,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"368","EH_Chr7","EH_Chr7_32970072:32971276",32970746,563,166955632,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"369","EH_Chr7","EH_Chr7_32970072:32971276",32970754,571,166955640,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"370","EH_Chr7","EH_Chr7_32970072:32971276",32970761,578,166955647,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"371","EH_Chr7","EH_Chr7_32970072:32971276",32970769,586,166955655,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"372","EH_Chr7","EH_Chr7_32970072:32971276",32970772,589,166955658,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"373","EH_Chr7","EH_Chr7_32970072:32971276",32970776,593,166955662,249,"NC_000006.12",FALSE,"seq_030","SMR_010","EH"
"374","EH_Chr9","EH_Chr9_4367924:4369111",4368424,-469,166953786,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"375","EH_Chr9","EH_Chr9_4367924:4369111",4368445,-448,166953807,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"376","EH_Chr9","EH_Chr9_4367924:4369111",4368466,-427,166953828,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"377","EH_Chr9","EH_Chr9_4367924:4369111",4368493,-400,166953855,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"378","EH_Chr9","EH_Chr9_4367924:4369111",4368509,-384,166953871,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"379","EH_Chr9","EH_Chr9_4367924:4369111",4368520,-373,166953882,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"380","EH_Chr9","EH_Chr9_4367924:4369111",4368528,-365,166953890,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"381","EH_Chr9","EH_Chr9_4367924:4369111",4368563,-330,166953925,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"382","EH_Chr9","EH_Chr9_4367924:4369111",4368570,-323,166953932,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"383","EH_Chr9","EH_Chr9_4367924:4369111",4368583,-310,166953945,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"384","EH_Chr9","EH_Chr9_4367924:4369111",4368611,-282,166953973,123,"NC_000006.12",FALSE,"seq_031","SMR_010","EH"
"385","EH_Chr10","EH_Chr10_21533146:21534294",21533646,-262,132179500,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"386","EH_Chr10","EH_Chr10_21533146:21534294",21533665,-243,132179519,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"387","EH_Chr10","EH_Chr10_21533146:21534294",21533734,-174,132179588,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"388","EH_Chr10","EH_Chr10_21533146:21534294",21533745,-163,132179599,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"389","EH_Chr10","EH_Chr10_21533146:21534294",21533758,-150,132179612,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"390","EH_Chr10","EH_Chr10_21533146:21534294",21533772,-136,132179626,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"391","EH_Chr10","EH_Chr10_21533146:21534294",21533786,-122,132179640,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"392","EH_Chr10","EH_Chr10_21533146:21534294",21533788,-120,132179642,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"393","EH_Chr10","EH_Chr10_21533146:21534294",21533791,-117,132179645,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"394","EH_Chr10","EH_Chr10_21533146:21534294",21533794,-114,132179648,109,"NC_000010.11",FALSE,"seq_032","SMR_027","EH"
"395","EH_Chr13","EH_Chr13_17225969:17227148",17226469,8,132180059,55,"NC_000010.11",TRUE,"seq_033","SMR_027","EH"
"396","EH_Chr13","EH_Chr13_17225969:17227148",17226489,28,132180079,55,"NC_000010.11",TRUE,"seq_033","SMR_027","EH"
"397","EH_Chr13","EH_Chr13_17225969:17227148",17226501,40,132180091,55,"NC_000010.11",TRUE,"seq_033","SMR_027","EH"
"398","EH_Chr13","EH_Chr13_17225969:17227148",17226503,42,132180093,55,"NC_000010.11",TRUE,"seq_033","SMR_027","EH"
"399","EH_Chr13","EH_Chr13_17225969:17227148",17226509,48,132180099,55,"NC_000010.11",TRUE,"seq_033","SMR_027","EH"
"400","EH_Chr13","EH_Chr13_17225969:17227148",17226573,112,132180163,55,"NC_000010.11",FALSE,"seq_033","SMR_027","EH"
